q1, q2, concentration
-2.260978012280479288e-01 -2.260978012280479288e-01 6.481885237596931582e-01
-2.305945699792860959e-01 -2.305945699792860959e-01 6.483485023176752682e-01
-2.350864193884435183e-01 -2.350864193884435183e-01 6.485248582373267512e-01
-2.395732536295698545e-01 -2.395732536295698545e-01 6.487174878440864489e-01
-2.440549769837048188e-01 -2.440549769837048188e-01 6.489262872109071711e-01
-2.485314938409201313e-01 -2.485314938409201313e-01 6.491511521926168760e-01
-2.530027087023592469e-01 -2.530027087023592469e-01 6.493919784585906463e-01
-2.574685261822747817e-01 -2.574685261822747817e-01 6.496486615237584417e-01
-2.619288510100631351e-01 -2.619288510100631351e-01 6.499210967779781578e-01
-2.663835880322972249e-01 -2.663835880322972249e-01 6.502097817576069083e-01
-2.708326422147560586e-01 -2.708326422147560586e-01 6.505185097508707770e-01
-2.752759186444525552e-01 -2.752759186444525552e-01 6.508478635019491199e-01
-2.797133225316580929e-01 -2.797133225316580929e-01 6.511977243859695674e-01
-2.841447592119246690e-01 -2.841447592119246690e-01 6.515679745707089188e-01
-2.885701341481045068e-01 -2.885701341481045068e-01 6.519584970295223547e-01
-2.929893529323667756e-01 -2.929893529323667756e-01 6.523691755525192759e-01
-2.974023212882117018e-01 -2.974023212882117018e-01 6.527966728360961035e-01
-3.018089450724817380e-01 -3.018089450724817380e-01 6.532344061837402904e-01
-3.062091302773699564e-01 -3.062091302773699564e-01 6.536816124277643469e-01
-3.106027830324255556e-01 -3.106027830324255556e-01 6.541381927819179820e-01
-3.149898096065563147e-01 -3.149898096065563147e-01 6.546040482952591999e-01
-3.193701164100283818e-01 -3.193701164100283818e-01 6.550790798647718738e-01
-3.237436099964627889e-01 -3.237436099964627889e-01 6.555631882471094629e-01
-3.281101970648289123e-01 -3.281101970648289123e-01 6.560562740694839690e-01
-3.324697844614348252e-01 -3.324697844614348252e-01 6.565582378397144536e-01
-3.368222791819148187e-01 -3.368222791819148187e-01 6.570689799554491062e-01
-3.411675883732132042e-01 -3.411675883732132042e-01 6.575884007125774033e-01
-3.455056193355653393e-01 -3.455056193355653393e-01 6.581164003128456841e-01
-3.498362795244753243e-01 -3.498362795244753243e-01 6.586542168260317576e-01
-3.541594765526899780e-01 -3.541594765526899780e-01 6.592030746345143299e-01
-3.584751181921699836e-01 -3.584751181921699836e-01 6.597628528076673327e-01
-3.627831123760573706e-01 -3.627831123760573706e-01 6.603334297192340330e-01
-3.670833672006396098e-01 -3.670833672006396098e-01 6.609146830685036500e-01
-3.713757909273102120e-01 -3.713757909273102120e-01 6.615064899006642962e-01
-3.756602919845257738e-01 -3.756602919845257738e-01 6.621087266263396831e-01
-3.799367789697596365e-01 -3.799367789697596365e-01 6.627212690403200268e-01
-3.842051606514515494e-01 -3.842051606514515494e-01 6.633439923394985893e-01
-3.884653459709542789e-01 -3.884653459709542789e-01 6.639767711400208494e-01
-3.927172440444758328e-01 -3.927172440444758328e-01 6.646194794936605144e-01
-3.969607641650185759e-01 -3.969607641650185759e-01 6.652719909034312540e-01
-4.011958158043142930e-01 -4.011958158043142930e-01 6.659341783384439273e-01
-4.054223086147552002e-01 -4.054223086147552002e-01 6.666059142480235122e-01
-4.096401524313216247e-01 -4.096401524313216247e-01 6.672870705750963971e-01
-4.138492572735055774e-01 -4.138492572735055774e-01 6.679775187688571370e-01
-4.180495333472298847e-01 -4.180495333472298847e-01 6.686774423748708118e-01
-4.222408910467644327e-01 -4.222408910467644327e-01 6.693886277786401662e-01
-4.264232409566371396e-01 -4.264232409566371396e-01 6.701112527901146310e-01
-4.305964938535419284e-01 -4.305964938535419284e-01 6.708451642528049375e-01
-4.347605607082419277e-01 -4.347605607082419277e-01 6.715902078518818374e-01
-4.389153526874688960e-01 -4.389153526874688960e-01 6.723462281427479148e-01
-4.430607811558180953e-01 -4.430607811558180953e-01 6.731130685790134294e-01
-4.471967576776394449e-01 -4.471967576776394449e-01 6.738905715398840757e-01
-4.513231940189240121e-01 -4.513231940189240121e-01 6.746785783569626549e-01
-4.554400021491863959e-01 -4.554400021491863959e-01 6.754769293404689900e-01
-4.595470942433425576e-01 -4.595470942433425576e-01 6.762854638048830802e-01
-4.636443826835835447e-01 -4.636443826835835447e-01 6.771040200940160458e-01
-4.677317800612448284e-01 -4.677317800612448284e-01 6.779324356055149714e-01
-4.718091991786705908e-01 -4.718091991786705908e-01 6.787693744346681157e-01
-4.758765530510742914e-01 -4.758765530510742914e-01 6.796133920545146534e-01
-4.799337549083943499e-01 -4.799337549083943499e-01 6.804643463870648779e-01
-4.839807181971449435e-01 -4.839807181971449435e-01 6.813220959092192164e-01
-4.880173565822627513e-01 -4.880173565822627513e-01 6.821864988559510623e-01
-4.920435839489485930e-01 -4.920435839489485930e-01 6.830574132220230688e-01
-4.960593144045047365e-01 -4.960593144045047365e-01 6.839346967632038421e-01
-5.000644622801670991e-01 -5.000644622801670991e-01 6.848182069969929175e-01
-5.040589421329328967e-01 -5.040589421329328967e-01 6.857078012028746672e-01
-5.080426687473834635e-01 -5.080426687473834635e-01 6.866021969063222929e-01
-5.120155571375019088e-01 -5.120155571375019088e-01 6.875000069488421683e-01
-5.159775225484869443e-01 -5.159775225484869443e-01 6.884011106671948932e-01
-5.199284804585596609e-01 -5.199284804585596609e-01 6.893053882664856857e-01
-5.238683465807681960e-01 -5.238683465807681960e-01 6.902127200274962293e-01
-5.277970368647844079e-01 -5.277970368647844079e-01 6.911229862904800791e-01
-5.317144674986981068e-01 -5.317144674986981068e-01 6.920360674387179278e-01
-5.356205549108041808e-01 -5.356205549108041808e-01 6.929518438818494941e-01
-5.395152157713860586e-01 -5.395152157713860586e-01 6.938701960389939138e-01
-5.433983669944931760e-01 -5.433983669944931760e-01 6.947910043216719567e-01
-5.472699257397132255e-01 -5.472699257397132255e-01 6.957141491165439451e-01
-5.511298094139398529e-01 -5.511298094139398529e-01 6.966397932185888209e-01
-5.549779356731344704e-01 -5.549779356731344704e-01 6.975698289414766773e-01
-5.588142224240827405e-01 -5.588142224240827405e-01 6.985061378543850896e-01
-5.626385878261460638e-01 -5.626385878261460638e-01 6.994488532018972027e-01
-5.664509502930078488e-01 -5.664509502930078488e-01 7.003978101658799860e-01
-5.702512284944131205e-01 -5.702512284944131205e-01 7.013525791056953729e-01
-5.740393413579044646e-01 -5.740393413579044646e-01 7.023112906887692963e-01
-5.778152080705512006e-01 -5.778152080705512006e-01 7.032734912642384373e-01
-5.815787480806732246e-01 -5.815787480806732246e-01 7.042390351967329210e-01
-5.853298810995597456e-01 -5.853298810995597456e-01 7.052077764621272893e-01
-5.890685271031820269e-01 -5.890685271031820269e-01 7.061795686413377959e-01
-5.927946063339003535e-01 -5.927946063339003535e-01 7.071545377371718510e-01
-5.965080393021658933e-01 -5.965080393021658933e-01 7.081342077266519208e-01
-6.002087467882160077e-01 -6.002087467882160077e-01 7.091186970990339677e-01
-6.038966498437648989e-01 -6.038966498437648989e-01 7.101078355330787684e-01
-6.075716697936870414e-01 -6.075716697936870414e-01 7.111014518634691806e-01
-6.112337282376962833e-01 -6.112337282376962833e-01 7.120987100821203342e-01
-6.148827470520180638e-01 -6.148827470520180638e-01 7.130953407598997762e-01
-6.185186483910560806e-01 -6.185186483910560806e-01 7.140904473376363804e-01
-6.221413546890528501e-01 -6.221413546890528501e-01 7.150838307843474517e-01
-6.257507886617450499e-01 -6.257507886617450499e-01 7.160752921332526055e-01
-6.293468733080112010e-01 -6.293468733080112010e-01 7.170618857976938099e-01
-6.329295319115153529e-01 -6.329295319115153529e-01 7.180406494122977268e-01
-6.364986880423431082e-01 -6.364986880423431082e-01 7.190113600826886220e-01
-6.400542655586324292e-01 -6.400542655586324292e-01 7.199737965268899753e-01
-6.435961886081977834e-01 -6.435961886081977834e-01 7.209277391367482357e-01
-6.471243816301485152e-01 -6.471243816301485152e-01 7.218729700390897897e-01
-6.506387693565006680e-01 -6.506387693565006680e-01 7.228092731565833873e-01
-6.541392768137824776e-01 -6.541392768137824776e-01 7.237364342682813811e-01
-6.576258293246345366e-01 -6.576258293246345366e-01 7.246514608274750024e-01
-6.610983525094019653e-01 -6.610983525094019653e-01 7.255513470123041708e-01
-6.645567722877219197e-01 -6.645567722877219197e-01 7.264358631643603736e-01
-6.680010148801037717e-01 -6.680010148801037717e-01 7.273047837576572805e-01
-6.714310068095026285e-01 -6.714310068095026285e-01 7.281581418017282203e-01
-6.748466749028876333e-01 -6.748466749028876333e-01 7.289972786409743000e-01
-6.782479462928020508e-01 -6.782479462928020508e-01 7.298222312791453614e-01
-6.816347484189189121e-01 -6.816347484189189121e-01 7.306327728834945967e-01
-6.850070090295876657e-01 -6.850070090295876657e-01 7.314258723771153159e-01
-6.883646561833766109e-01 -6.883646561833766109e-01 7.321984917534768433e-01
-6.917076182506072257e-01 -6.917076182506072257e-01 7.329504030087574673e-01
-6.950358239148821671e-01 -6.950358239148821671e-01 7.336804144820813223e-01
-6.983492021746067202e-01 -6.983492021746067202e-01 7.343872514772283866e-01
-7.016476823445038091e-01 -7.016476823445038091e-01 7.350707257088515689e-01
-7.049311940571214574e-01 -7.049311940571214574e-01 7.357306573143094219e-01
-7.081996672643343649e-01 -7.081996672643343649e-01 7.363668742661292343e-01
-7.114530322388381567e-01 -7.114530322388381567e-01 7.369792124413814260e-01
-7.146912195756366382e-01 -7.146912195756366382e-01 7.375675156860519444e-01
-7.179141601935228323e-01 -7.179141601935228323e-01 7.381316358743607031e-01
-7.211217853365524677e-01 -7.211217853365524677e-01 7.386714329629885389e-01
-7.243140265755106944e-01 -7.243140265755106944e-01 7.391867750401730497e-01
-7.274908158093723598e-01 -7.274908158093723598e-01 7.396775383696447825e-01
-7.306520852667540700e-01 -7.306520852667540700e-01 7.401436074293817891e-01
-7.337977675073608097e-01 -7.337977675073608097e-01 7.405848749451630075e-01
-7.369277954234240147e-01 -7.369277954234240147e-01 7.410012419189099253e-01
-7.400421022411335370e-01 -7.400421022411335370e-01 7.413926176518143007e-01
-7.431406215220619504e-01 -7.431406215220619504e-01 7.417589197622485031e-01
-7.462232871645821941e-01 -7.462232871645821941e-01 7.421000741984716820e-01
-7.492900334052774447e-01 -7.492900334052774447e-01 7.424160152461404261e-01
-7.523407948203442164e-01 -7.523407948203442164e-01 7.427066855306474480e-01
-7.553755063269880221e-01 -7.553755063269880221e-01 7.429720360143114988e-01
-7.583941031848119296e-01 -7.583941031848119296e-01 7.432120259884523739e-01
-7.613965209971972348e-01 -7.613965209971972348e-01 7.434266230603867598e-01
-7.643826957126779176e-01 -7.643826957126779176e-01 7.436158031353897746e-01
-7.673525636263067717e-01 -7.673525636263067717e-01 7.437795503936683872e-01
-7.703060613810139845e-01 -7.703060613810139845e-01 7.439178572624064456e-01
-7.732431259689597214e-01 -7.732431259689597214e-01 7.440307243829342720e-01
-7.761636947328773850e-01 -7.761636947328773850e-01 7.441181605730928794e-01
-7.790677053674107677e-01 -7.790677053674107677e-01 7.441801827848625317e-01
-7.819550959204432106e-01 -7.819550959204432106e-01 7.442168160573264801e-01
-7.848258047944189908e-01 -7.848258047944189908e-01 7.442280934650563617e-01
-7.876797707476577148e-01 -7.876797707476577148e-01 7.442140560619970868e-01
-7.905169328956606067e-01 -7.905169328956606067e-01 7.441747528209451401e-01
-7.933372307124095801e-01 -7.933372307124095801e-01 7.441102405687104460e-01
-7.961406040316579835e-01 -7.961406040316579835e-01 7.440196610923637266e-01
-7.989269930482146842e-01 -7.989269930482146842e-01 7.439020680207870662e-01
-8.016963383192198256e-01 -8.016963383192198256e-01 7.437575417262297650e-01
-8.044485807654124798e-01 -8.044485807654124798e-01 7.435861701463103435e-01
-8.071836616723916391e-01 -8.071836616723916391e-01 7.433880480803879420e-01
-8.099015226918682142e-01 -8.099015226918682142e-01 7.431632771107777868e-01
-8.126021058429103716e-01 -8.126021058429103716e-01 7.429122023468457403e-01
-8.152853535131798779e-01 -8.152853535131798779e-01 7.426363970812862592e-01
-8.179512084601614497e-01 -8.179512084601614497e-01 7.423362340783263846e-01
-8.205996138123842210e-01 -8.205996138123842210e-01 7.420118440297135409e-01
-8.232305130706342178e-01 -8.232305130706342178e-01 7.416633645519602469e-01
-8.258438501091605044e-01 -8.258438501091605044e-01 7.412909400813741945e-01
-8.284395691768720038e-01 -8.284395691768720038e-01 7.408947217661805418e-01
-8.310176148985269906e-01 -8.310176148985269906e-01 7.404748673558608774e-01
-8.335779322759147014e-01 -8.335779322759147014e-01 7.400315410878417488e-01
-8.361204666890279524e-01 -8.361204666890279524e-01 7.395649135716573230e-01
-8.386451638972292066e-01 -8.386451638972292066e-01 7.390751616707206262e-01
-8.411519700404069821e-01 -8.411519700404069821e-01 7.385624683818325931e-01
-8.436408316401253771e-01 -8.436408316401253771e-01 7.380270227125607096e-01
-8.461116956007646017e-01 -8.461116956007646017e-01 7.374680867145807506e-01
-8.485645092106539611e-01 -8.485645092106539611e-01 7.368848254459017255e-01
-8.509992201431959558e-01 -8.509992201431959558e-01 7.362774367326108127e-01
-8.534157764579832772e-01 -8.534157764579832772e-01 7.356461240759626374e-01
-8.558141266019059223e-01 -8.558141266019059223e-01 7.349910959085077522e-01
-8.581942194102520904e-01 -8.581942194102520904e-01 7.343125654827594717e-01
-8.605560041077985334e-01 -8.605560041077985334e-01 7.336107507594549215e-01
-8.628994303098946883e-01 -8.628994303098946883e-01 7.328861162694084719e-01
-8.652244480235372626e-01 -8.652244480235372626e-01 7.321403824729896259e-01
-8.675310076484363808e-01 -8.675310076484363808e-01 7.313740460245369279e-01
-8.698190599780741827e-01 -8.698190599780741827e-01 7.305875974596556244e-01
-8.720885562007544278e-01 -8.720885562007544278e-01 7.297827908183891488e-01
-8.743394479006438846e-01 -8.743394479006438846e-01 7.289601496862198049e-01
-8.765716870588049492e-01 -8.765716870588049492e-01 7.281199464990530945e-01
-8.787852260542201588e-01 -8.787852260542201588e-01 7.272624579290117852e-01
-8.809800176648082681e-01 -8.809800176648082681e-01 7.263879647210583768e-01
-8.831560150684314436e-01 -8.831560150684314436e-01 7.254967515290395852e-01
-8.853131718438944642e-01 -8.853131718438944642e-01 7.245891067513220429e-01
-8.874514419719343739e-01 -8.874514419719343739e-01 7.236653223661777545e-01
-8.895707798362029184e-01 -8.895707798362029184e-01 7.227256937670810677e-01
-8.916711402242394335e-01 -8.916711402242394335e-01 7.217705195980748112e-01
-8.937524783284352958e-01 -8.937524783284352958e-01 7.208026101170097455e-01
-8.958147497469898246e-01 -8.958147497469898246e-01 7.198250153926357697e-01
-8.978579104848576353e-01 -8.978579104848576353e-01 7.188380026150572588e-01
-8.998819169546872221e-01 -8.998819169546872221e-01 7.178418380642291874e-01
-9.018867259777506584e-01 -9.018867259777506584e-01 7.168367887150426387e-01
-9.038722947848647493e-01 -9.038722947848647493e-01 7.158231221352290286e-01
-9.058385810173036345e-01 -9.058385810173036345e-01 7.148011063847771185e-01
-9.077855427277021771e-01 -9.077855427277021771e-01 7.137710099169107814e-01
-9.097131383809511362e-01 -9.097131383809511362e-01 7.127331014806698173e-01
-9.116213268550830140e-01 -9.116213268550830140e-01 7.116876500251418936e-01
-9.135100674421493538e-01 -9.135100674421493538e-01 7.106349246053778046e-01
-9.153793198490893790e-01 -9.153793198490893790e-01 7.095751942900345721e-01
-9.172290441985890830e-01 -9.172290441985890830e-01 7.085087280707743629e-01
-9.190592010299327708e-01 -9.190592010299327708e-01 7.074357947734543073e-01
-9.208697512998439416e-01 -9.208697512998439416e-01 7.063566629711348632e-01
-9.226606563833188446e-01 -9.226606563833188446e-01 7.052716008989327046e-01
-9.244318780744502639e-01 -9.244318780744502639e-01 7.041808763707417818e-01
-9.261833785872427560e-01 -9.261833785872427560e-01 7.030847566978448704e-01
-9.279151205564183380e-01 -9.279151205564183380e-01 7.019835086094312615e-01
-9.296270670382141832e-01 -9.296270670382141832e-01 7.008773981750398008e-01
-9.313191815111701022e-01 -9.313191815111701022e-01 6.997666907289390448e-01
-9.329914278769081415e-01 -9.329914278769081415e-01 6.986516507964564138e-01
-9.346437704609028563e-01 -9.346437704609028563e-01 6.975325420222645567e-01
-9.362761740132414801e-01 -9.362761740132414801e-01 6.964096271006332550e-01
-9.378886037093771000e-01 -9.378886037093771000e-01 6.952831677076491967e-01
-9.394810251508703969e-01 -9.394810251508703969e-01 6.941557681683308001e-01
-9.410534043661245018e-01 -9.410534043661245018e-01 6.930302494765890886e-01
-9.426057078111091947e-01 -9.426057078111091947e-01 6.919068275718096572e-01
-9.441379023700763318e-01 -9.441379023700763318e-01 6.907857147661660147e-01
-9.456499553562669469e-01 -9.456499553562669469e-01 6.896671213259361055e-01
-9.471418345126078053e-01 -9.471418345126078053e-01 6.885512554571620036e-01
-9.486135080124004082e-01 -9.486135080124004082e-01 6.874383232926527532e-01
-9.500649444599990057e-01 -9.500649444599990057e-01 6.863285288802880579e-01
-9.514961128914812827e-01 -9.514961128914812827e-01 6.852220741725968400e-01
-9.529069827753081645e-01 -9.529069827753081645e-01 6.841191590175697002e-01
-9.542975240129757397e-01 -9.542975240129757397e-01 6.830199811506761920e-01
-9.556677069396569690e-01 -9.556677069396569690e-01 6.819267501173044144e-01
-9.570175023248347346e-01 -9.570175023248347346e-01 6.808404654926949462e-01
-9.583468813729253410e-01 -9.583468813729253410e-01 6.797609653134774055e-01
-9.596558157238928022e-01 -9.596558157238928022e-01 6.786883842864209759e-01
-9.609442774538540233e-01 -9.609442774538540233e-01 6.776228554566794404e-01
-9.622122390756742139e-01 -9.622122390756742139e-01 6.765645102387854992e-01
-9.634596735395535294e-01 -9.634596735395535294e-01 6.755129047790142671e-01
-9.646865542336040544e-01 -9.646865542336040544e-01 6.744646499849155097e-01
-9.658928549844176814e-01 -9.658928549844176814e-01 6.734193040945081199e-01
-9.670785500576238869e-01 -9.670785500576238869e-01 6.723770290394961435e-01
-9.682436141584396250e-01 -9.682436141584396250e-01 6.713379853220367011e-01
-9.693880224322081185e-01 -9.693880224322081185e-01 6.703023320249640316e-01
-9.705117504649295457e-01 -9.705117504649295457e-01 6.692702268224258733e-01
-9.716147742837820678e-01 -9.716147742837820678e-01 6.682418259909084224e-01
-9.726970703576325317e-01 -9.726970703576325317e-01 6.672172844206207820e-01
-9.737586155975391788e-01 -9.737586155975391788e-01 6.661967556272168078e-01
-9.747993873572436963e-01 -9.747993873572436963e-01 6.651815476558726736e-01
-9.758193634336547184e-01 -9.758193634336547184e-01 6.641729769804213257e-01
-9.768185220673213376e-01 -9.768185220673213376e-01 6.631714901908218884e-01
-9.777968419428972879e-01 -9.777968419428972879e-01 6.621789956735788518e-01
-9.787543021895955819e-01 -9.787543021895955819e-01 6.611959643998008840e-01
-9.796908823816340428e-01 -9.796908823816340428e-01 6.602225676454720471e-01
-9.806065625386707341e-01 -9.806065625386707341e-01 6.592589739894602063e-01
-9.815013231262301741e-01 -9.815013231262301741e-01 6.583053493098264264e-01
-9.823751450561206688e-01 -9.823751450561206688e-01 6.573618567810020075e-01
-9.832280096868407648e-01 -9.832280096868407648e-01 6.564286568718055159e-01
-9.840598988239773748e-01 -9.840598988239773748e-01 6.555059073442753848e-01
-9.848707947205938007e-01 -9.848707947205938007e-01 6.545937632532893291e-01
-9.856606800776083199e-01 -9.856606800776083199e-01 6.536923769469441536e-01
-9.864295380441632233e-01 -9.864295380441632233e-01 6.528018980676706384e-01
-9.871773522179844162e-01 -9.871773522179844162e-01 6.519224735540557480e-01
-9.879041066457311393e-01 -9.879041066457311393e-01 6.510542476433465175e-01
-9.886097858233366953e-01 -9.886097858233366953e-01 6.501973618746095251e-01
-9.892943746963386298e-01 -9.892943746963386298e-01 6.493519550925185291e-01
-9.899578586602001407e-01 -9.899578586602001407e-01 6.485181634517475091e-01
-9.906002235606220507e-01 -9.906002235606220507e-01 6.476961204219401358e-01
-9.912214556938441223e-01 -9.912214556938441223e-01 6.468859567932315757e-01
-9.918215418069376010e-01 -9.918215418069376010e-01 6.460878006822990960e-01
-9.924004690980883225e-01 -9.924004690980883225e-01 6.453017775389138233e-01
-9.929582252168692724e-01 -9.929582252168692724e-01 6.445280101529705652e-01
-9.934947982645044862e-01 -9.934947982645044862e-01 6.437666186619709352e-01
-9.940101767941225130e-01 -9.940101767941225130e-01 6.430177205589363565e-01
-9.945043498110009983e-01 -9.945043498110009983e-01 6.422814307007255197e-01
-9.949773067728010512e-01 -9.949773067728010512e-01 6.415578613167359778e-01
-9.954290375897920651e-01 -9.954290375897920651e-01 6.408471220179613459e-01
-9.958595326250669899e-01 -9.958595326250669899e-01 6.401493198063882284e-01
-9.962687826947481673e-01 -9.962687826947481673e-01 6.394645590847045646e-01
-9.966567790681829520e-01 -9.966567790681829520e-01 6.387929416663002957e-01
-9.970235134681300071e-01 -9.970235134681300071e-01 6.381345667855375936e-01
-9.973689780709360519e-01 -9.973689780709360519e-01 6.374895311082703353e-01
-9.976931655067028393e-01 -9.976931655067028393e-01 6.368579287425899516e-01
-9.979960688594438079e-01 -9.979960688594438079e-01 6.362398512497787761e-01
-9.982776816672324083e-01 -9.982776816672324083e-01 6.356353876554503568e-01
-9.985379979223393265e-01 -9.985379979223393265e-01 6.350446244608556334e-01
-9.987770120713610478e-01 -9.987770120713610478e-01 6.344676456543372201e-01
-9.989947190153380951e-01 -9.989947190153380951e-01 6.339045327229121396e-01
-9.991911141098639426e-01 -9.991911141098639426e-01 6.333553646639638046e-01
-9.993661931651839359e-01 -9.993661931651839359e-01 6.328202179970253693e-01
-9.995199524462849983e-01 -9.995199524462849983e-01 6.322991667756379108e-01
-9.996523886729750119e-01 -9.996523886729750119e-01 6.317922825992636771e-01
-9.997634990199525395e-01 -9.997634990199525395e-01 6.312996346252391922e-01
-9.998532811168681089e-01 -9.998532811168681089e-01 6.308212895807520093e-01
-9.999217330483733956e-01 -9.999217330483733956e-01 6.303573117748224597e-01
-9.999688533541633007e-01 -9.999688533541633007e-01 6.299077631102782959e-01
-9.999946410290063703e-01 -9.999946410290063703e-01 6.294727030957039116e-01
-9.999990955227665568e-01 -9.999990955227665568e-01 6.290534271063693561e-01
-9.999822167404147644e-01 -9.999822167404147644e-01 6.286512309389158393e-01
-9.999440050420310699e-01 -9.999440050420310699e-01 6.282661703808087861e-01
-9.998844612427969514e-01 -9.998844612427969514e-01 6.278982978089285849e-01
-9.998035866129778571e-01 -9.998035866129778571e-01 6.275476622011433303e-01
-9.997013828778961164e-01 -9.997013828778961164e-01 6.272143091483457500e-01
-9.995778522178943026e-01 -9.995778522178943026e-01 6.268995228137310693e-01
-9.994329972682882701e-01 -9.994329972682882701e-01 6.266045854144707272e-01
-9.992668211193117545e-01 -9.992668211193117545e-01 6.263283532809030829e-01
-9.990793273160493149e-01 -9.990793273160493149e-01 6.260695534396106821e-01
-9.988705198583618383e-01 -9.988705198583618383e-01 6.258282122387122115e-01
-9.986404032008004972e-01 -9.986404032008004972e-01 6.256043535243410725e-01
-9.983889822525118252e-01 -9.983889822525118252e-01 6.253979978544905727e-01
-9.981162623771333564e-01 -9.981162623771333564e-01 6.252091625149437393e-01
-9.978222493926784953e-01 -9.978222493926784953e-01 6.250378615355050016e-01
-9.975069495714133927e-01 -9.975069495714133927e-01 6.248841057065165350e-01
-9.971703696397220540e-01 -9.971703696397220540e-01 6.247479025956444998e-01
-9.968125167779635643e-01 -9.968125167779635643e-01 6.246292565649195216e-01
-9.964333986203189886e-01 -9.964333986203189886e-01 6.245281687880150923e-01
-9.960330232546277252e-01 -9.960330232546277252e-01 6.244446372677509016e-01
-9.956113992222158648e-01 -9.956113992222158648e-01 6.243786568538051140e-01
-9.951685355177133374e-01 -9.951685355177133374e-01 6.243302192606221546e-01
-9.947044415888625091e-01 -9.947044415888625091e-01 6.242993130855017947e-01
-9.942191273363162329e-01 -9.942191273363162329e-01 6.242854210772234014e-01
-9.937126031134266846e-01 -9.937126031134266846e-01 6.242854331081096886e-01
-9.931848797260248718e-01 -9.931848797260248718e-01 6.242988045726076685e-01
-9.926359684321895971e-01 -9.926359684321895971e-01 6.243255171788644198e-01
-9.920658809420078716e-01 -9.920658809420078716e-01 6.243655497967713908e-01
-9.914746294173242269e-01 -9.914746294173242269e-01 6.244188784756298238e-01
-9.908622264714823658e-01 -9.908622264714823658e-01 6.244854764623875010e-01
-9.902286851690551561e-01 -9.902286851690551561e-01 6.245653142204292685e-01
-9.895740190255662982e-01 -9.895740190255662982e-01 6.246578579541592902e-01
-9.888982420072019996e-01 -9.888982420072019996e-01 6.247599870876529016e-01
-9.882013685305131023e-01 -9.882013685305131023e-01 6.248711395516143297e-01
-9.874834134621073289e-01 -9.874834134621073289e-01 6.249912788435327826e-01
-9.867443921183323141e-01 -9.867443921183323141e-01 6.251203662874464939e-01
-9.859843202649485328e-01 -9.859843202649485328e-01 6.252583610548081428e-01
-9.852032141167934576e-01 -9.852032141167934576e-01 6.254052201860156313e-01
-9.844010903374352806e-01 -9.844010903374352806e-01 6.255608986125938964e-01
-9.835779660388175305e-01 -9.835779660388175305e-01 6.257248485040588504e-01
-9.827338587808941428e-01 -9.827338587808941428e-01 6.258939399225293965e-01
-9.818687865712544260e-01 -9.818687865712544260e-01 6.260675977479275289e-01
-9.809827678647394800e-01 -9.809827678647394800e-01 6.262457725410941478e-01
-9.800758215630480663e-01 -9.800758215630480663e-01 6.264284137014692888e-01
-9.791479670143335978e-01 -9.791479670143335978e-01 6.266154694908828704e-01
-9.781992240127911353e-01 -9.781992240127911353e-01 6.268068870577423457e-01
-9.772296127982356140e-01 -9.772296127982356140e-01 6.270026124615944996e-01
-9.762391540556693004e-01 -9.762391540556693004e-01 6.272025906980426280e-01
-9.752278689148413671e-01 -9.752278689148413671e-01 6.274067657239958962e-01
-9.741957789497961429e-01 -9.741957789497961429e-01 6.276150804832322239e-01
-9.731429061784140355e-01 -9.731429061784140355e-01 6.278274769322499393e-01
-9.720692730619407973e-01 -9.720692730619407973e-01 6.280438960663917713e-01
-9.709749025045087967e-01 -9.709749025045087967e-01 6.282642779462148663e-01
-9.698598178526484093e-01 -9.698598178526484093e-01 6.284885617240901778e-01
-9.687240428947900828e-01 -9.687240428947900828e-01 6.287166856710054708e-01
-9.675676018607564099e-01 -9.675676018607564099e-01 6.289485872035555092e-01
-9.663905194212455418e-01 -9.663905194212455418e-01 6.291842029110943368e-01
-9.651928206873049421e-01 -9.651928206873049421e-01 6.294234685830323306e-01
-9.639745312097954821e-01 -9.639745312097954821e-01 6.296663192362533801e-01
-9.627356769788464330e-01 -9.627356769788464330e-01 6.299126891426353181e-01
-9.614762844233012418e-01 -9.614762844233012418e-01 6.301625118566509531e-01
-9.601963804101532052e-01 -9.601963804101532052e-01 6.304157202430304974e-01
-9.588959922439727057e-01 -9.588959922439727057e-01 6.306722465044636294e-01
-9.575751476663246775e-01 -9.575751476663246775e-01 6.309320222093253161e-01
-9.562338748551766354e-01 -9.562338748551766354e-01 6.311949783194015229e-01
-9.548722024242977113e-01 -9.548722024242977113e-01 6.314610452175988264e-01
-9.534901594226482535e-01 -9.534901594226482535e-01 6.317301527356169455e-01
-9.520877753337596561e-01 -9.520877753337596561e-01 6.320022301815686472e-01
-9.506650800751060837e-01 -9.506650800751060837e-01 6.322772063675241583e-01
-9.492221039974657604e-01 -9.492221039974657604e-01 6.325550096369678688e-01
-9.477588778842735984e-01 -9.477588778842735984e-01 6.328355678921455674e-01
-9.462754329509645013e-01 -9.462754329509645013e-01 6.331188086212864441e-01
-9.447718008443075632e-01 -9.447718008443075632e-01 6.334046589256850934e-01
-9.432480136417304983e-01 -9.432480136417304983e-01 6.336930455466243117e-01
-9.417041038506359651e-01 -9.417041038506359651e-01 6.339838948921256989e-01
-9.401401044077076774e-01 -9.401401044077076774e-01 6.342771330635093019e-01
-9.385560486782076328e-01 -9.385560486782076328e-01 6.345726858817524185e-01
